,,,,,,
新土豆（黄心）,0.9,1.1,1.3,鲁,斤,2021/5/5
,,,,,,
黄葱头,0.7,0.8,0.9,蒙甘,斤,2021/5/5
,,,,,,
红葱头,1.2,1.3,1.4,老新,斤,2021/5/5
,,,,,,
山药,1.8,2,2.2,脆麻新,斤,2021/5/5
,,,,,,
铁棍山药,5,5.5,6,普通,斤,2021/5/5
,,,,,,
莲藕,2,2.75,3.5,津,斤,2021/5/5
,,,,,,
红薯,1.2,1.35,1.5,冀新,斤,2021/5/5
,,,,,,
红薯,1.6,2.05,2.5,西瓜红粤新,斤,2021/5/5
,,,,,,
茭白,3,3.25,3.5,京浙,斤,2021/5/5
,,,,,,
凉薯,2.3,2.4,2.5,普通,斤,2021/5/5
,,,,,,
冬春笋,2.7,2.85,3,普通,斤,2021/5/5
,,,,,,
荸荠,1.6,2.2,2.8,皖,斤,2021/5/5
,,,,,,
芋头,1.7,1.85,2,鲁,斤,2021/5/5
,,,,,,
姜,3,4,5,姜头新,斤,2021/5/5
,,,,,,
大蒜,2.5,2.75,3,普通,斤,2021/5/5
,,,,,,
新蒜,1.5,1.65,1.8,普通,斤,2021/5/5
,,,,,,
香香内脂豆腐,1.5,1.5,1.5,豆制品,盒,2021/5/6
,,,,,,
白条猪（瘦）,13,13,13,猪肉类,斤,2021/5/6
,,,,,,
白条猪（肥）,11,11,11,猪肉类,斤,2021/5/6
,,,,,,
前臀尖（瘦）,12,12.5,13,猪肉类,斤,2021/5/6
,,,,,,
前臀尖（肥）,11,11.5,12,猪肉类,斤,2021/5/6
,,,,,,
后臀尖（瘦）,12,12.5,13,猪肉类,斤,2021/5/6
,,,,,,
后臀尖（肥）,11,11.5,12,猪肉类,斤,2021/5/6
,,,,,,
五花肉（瘦）,16,16.5,17,猪肉类,斤,2021/5/6
,,,,,,
五花肉（肥）,15,15.5,16,猪肉类,斤,2021/5/6
,,,,,,
纯通脊,15,15.5,16,猪肉类,斤,2021/5/6
,,,,,,
通脊,11,12,13,猪肉类,斤,2021/5/6
,,,,,,
纯瘦肉,12,12.5,13,猪肉类,斤,2021/5/6
,,,,,,
前肘,13,13.5,14,猪肉类,斤,2021/5/6
,,,,,,
后肘,11,12,13,猪肉类,斤,2021/5/6
,,,,,,
猪尾巴,45,45,45,猪肉类,斤,2021/5/6
,,,,,,
猪蹄,19,19,19,猪肉类,斤,2021/5/6
,,,,,,
纯排骨,25,26,27,猪肉类,斤,2021/5/6
,,,,,,
纯腔骨,11,12,13,猪肉类,斤,2021/5/6
,,,,,,
腔排骨,17,18,19,猪肉类,斤,2021/5/6
,,,,,,
棒骨,12,12.5,13,猪肉类,斤,2021/5/6
,,,,,,
猪头,14,14.5,15,猪肉类,斤,2021/5/6
,,,,,,
猪耳,27,27,27,猪肉类,斤,2021/5/6
,,,,,,
猪肚,20,20,20,猪肉类,斤,2021/5/6
,,,,,,
猪板油,13,13.5,14,猪肉类,斤,2021/5/6
,,,,,,
肥膘肉,10,11,12,猪肉类,斤,2021/5/6
,,,,,,
猪腰子,22,22,22,猪肉类,斤,2021/5/6
,,,,,,
猪心,12,12,12,猪肉类,斤,2021/5/6
,,,,,,
猪肝,10,10,10,猪肉类,斤,2021/5/6
,,,,,,
猪皮,3,4.5,6,猪肉类,斤,2021/5/6
,,,,,,
猪肠,22,22.5,23,猪肉类,斤,2021/5/6
,,,,,,
整牛,34,34,34,牛肉类,斤,2021/5/6
,,,,,,
牛前腱,36,36.5,37,牛肉类,斤,2021/5/6
,,,,,,
牛后腱,36,36.5,37,牛肉类,斤,2021/5/6
,,,,,,
牛前腿,35,35.5,36,牛肉类,斤,2021/5/6
,,,,,,
大白菜,0.6,0.65,0.7,储存新,斤,2021/5/5
,,,,,,
娃娃菜,0.7,0.8,0.9,大小,斤,2021/5/5
,,,,,,
小白菜,0.7,0.8,0.9,普通,斤,2021/5/5
,,,,,,
芹菜,0.7,0.8,0.9,冀,斤,2021/5/5
,,,,,,
西芹,2,2.3,2.6,普通,斤,2021/5/5
,,,,,,
菠菜,0.8,0.9,1,鲁冀,斤,2021/5/5
,,,,,,
莴笋,0.9,1.15,1.4,闽浙鲁,斤,2021/5/5
,,,,,,
团生菜,1.8,2.15,2.5,云|冀,斤,2021/5/5
,,,,,,
圆白菜,0.5,0.6,0.7,苏冀,斤,2021/5/5
,,,,,,
紫甘蓝,2.5,2.6,2.7,闽云,斤,2021/5/5
,,,,,,
散叶生菜,2.5,3,3.5,京,斤,2021/5/5
,,,,,,
油菜,0.8,1,1.2,鲁京,斤,2021/5/5
,,,,,,
香菜,1.2,1.35,1.5,鲁冀,斤,2021/5/5
,,,,,,
茴香,1.3,1.4,1.5,冀,斤,2021/5/5
,,,,,,
韭菜,0.8,0.9,1,普通,斤,2021/5/5
,,,,,,
苦菊,2.5,3.25,4,辽,斤,2021/5/5
,,,,,,
油麦菜,1.5,2.25,3,京,斤,2021/5/5
,,,,,,
散菜花,1.2,1.5,1.8,豫苏,斤,2021/5/5
,,,,,,
绿菜花,1.4,1.7,2,冀 苏陕,斤,2021/5/5
,,,,,,
菜花,1,1.15,1.3,云,斤,2021/5/5
,,,,,,
绿豆芽,0.95,0.98,1,普通,斤,2021/5/5
,,,,,,
黄豆芽,0.85,0.88,0.9,普通,斤,2021/5/5
,,,,,,
紫菜苔,3,3.3,3.6,普通,斤,2021/5/5
,,,,,,
番茄,1,1.2,1.4,川鲁蒙,斤,2021/5/5
,,,,,,
番茄（精品）,1.5,1.75,2,普通,斤,2021/5/5
,,,,,,
樱西,2.8,2.9,3,小红,斤,2021/5/5
,,,,,,
猪尾巴,45,45,45,猪肉类,斤,2021/5/5
,,,,,,
猪蹄,19,19,19,猪肉类,斤,2021/5/5
,,,,,,
纯排骨,25,26,27,猪肉类,斤,2021/5/5
,,,,,,
纯腔骨,11,12,13,猪肉类,斤,2021/5/5
,,,,,,
腔排骨,17,18,19,猪肉类,斤,2021/5/5
,,,,,,
棒骨,12,12.5,13,猪肉类,斤,2021/5/5
,,,,,,
猪头,14,14.5,15,猪肉类,斤,2021/5/5
,,,,,,
猪耳,27,27,27,猪肉类,斤,2021/5/5
,,,,,,
猪肚,20,20,20,猪肉类,斤,2021/5/5
,,,,,,
猪板油,13,13.5,14,猪肉类,斤,2021/5/5
,,,,,,
肥膘肉,10,11,12,猪肉类,斤,2021/5/5
,,,,,,
猪腰子,22,22,22,猪肉类,斤,2021/5/5
,,,,,,
猪心,12,12,12,猪肉类,斤,2021/5/5
,,,,,,
猪肝,10,10,10,猪肉类,斤,2021/5/5
,,,,,,
猪皮,3,4.5,6,猪肉类,斤,2021/5/5
,,,,,,
猪肠,22,22.5,23,猪肉类,斤,2021/5/5
,,,,,,
整牛,34,34,34,牛肉类,斤,2021/5/5
,,,,,,
牛前腱,36,36.5,37,牛肉类,斤,2021/5/5
,,,,,,
牛后腱,36,36.5,37,牛肉类,斤,2021/5/5
,,,,,,
牛前腿,35,35.5,36,牛肉类,斤,2021/5/5
,,,,,,
牛后腿,35,35.5,36,牛肉类,斤,2021/5/5
,,,,,,
牛柳（里脊）,36,37,38,牛肉类,斤,2021/5/5
,,,,,,
精牛柳,40,41,42,牛肉类,斤,2021/5/5
,,,,,,
牛腩,34,34.5,35,牛肉类,斤,2021/5/5
,,,,,,
牛林,34,34.5,35,牛肉类,斤,2021/5/5
,,,,,,
牛骨,4.5,4.75,5,牛肉类,斤,2021/5/5
,,,,,,
牛板筋,35,35,35,牛肉类,斤,2021/5/5
,,,,,,
牛尾,32,32.5,33,牛肉类,斤,2021/5/5
,,,,,,
牛上脑,35,35.5,36,牛肉类,斤,2021/5/5
,,,,,,
整羊,31,31,31,羊肉类,斤,2021/5/5
,,,,,,
去骨羊前腿,41,41.5,42,羊肉类,斤,2021/5/5
,,,,,,
去骨羊后腿,42,42.5,43,羊肉类,斤,2021/5/5
,,,,,,
羊腰窝,40,40.5,41,羊肉类,斤,2021/5/5
,,,,,,
羊肉片,42,43,44,羊肉类,斤,2021/5/5
,,,,,,
羊腰子（挂油）,16,16.5,17,羊肉类,个,2021/5/5
,,,,,,
羊蝎子,18,19,20,羊肉类,斤,2021/5/5
,,,,,,
羊蝎子（精品）,32,32.5,33,羊肉类,斤,2021/5/5
,,,,,,
羊排骨,32,32,32,羊肉类,斤,2021/5/5
,,,,,,
羊尾巴油,10,10,10,羊肉类,斤,2021/5/5
,,,,,,
羊小腿（羊棒）,25,25.5,26,羊肉类,斤,2021/5/5
,,,,,,
玉米,1.4,1.6,1.8,白,斤,2021/5/5
,,,,,,
花生,5,5.5,6,广东海南,斤,2021/5/5
,,,,,,
苦瓜,2.5,2.65,2.8,鲁,斤,2021/5/5
,,,,,,
丝瓜,1.5,2.75,4,豫鲁,斤,2021/5/5
,,,,,,
瓠子,1.5,1.75,2,普通,斤,2021/5/5
,,,,,,
西葫芦,0.6,0.75,0.9,滇鲁,斤,2021/5/5
,,,,,,
佛手瓜,2,2.3,2.6,普通,斤,2021/5/5
,,,,,,
金丝南瓜,0.7,0.8,0.9,琼,斤,2021/5/5
,,,,,,
南北瓜,1.2,1.35,1.5,冀琼,斤,2021/5/5
,,,,,,
尖椒,1.5,2.05,2.6,冀晋鲁新,斤,2021/5/5
,,,,,,
螺丝椒,2,3,4,普通,斤,2021/5/5
,,,,,,
柿子椒,1.4,1.7,2,鲁新,斤,2021/5/5
,,,,,,
线椒,3,3.25,3.5,鲁琼新,斤,2021/5/5
,,,,,,
杭椒,2.5,3,3.5,普通,斤,2021/5/5
,,,,,,
小米椒,5,5.5,6,滇,斤,2021/5/5
,,,,,,
彩椒,5,5.5,6,红黄,斤,2021/5/5
,,,,,,
白萝卜,0.4,0.45,0.5,冀,斤,2021/5/5
,,,,,,
心里美,1,1.25,1.5,冀,斤,2021/5/5
,,,,,,
卞萝卜,0.3,0.4,0.5,冀,斤,2021/5/5
,,,,,,
青萝卜,1.5,2.15,2.8,冀鲁新,斤,2021/5/5
,,,,,,
羊上脑,42,42.5,43,羊肉类,斤,2021/5/5
,,,,,,
羊骨头,11,11.5,12,羊肉类,斤,2021/5/5
,,,,,,
羊腩,32,32,32,羊肉类,斤,2021/5/5
,,,,,,
羊里脊,42,42,42,羊肉类,斤,2021/5/5
,,,,,,
淘汰鸡（干净膛）,11,11,11,禽肉类,斤,2021/5/5
,,,,,,
淘汰鸡（净膛）,10,10,10,禽肉类,斤,2021/5/5
,,,,,,
仔鸡（净膛）,7,7,7,禽肉类,斤,2021/5/5
,,,,,,
肉鸡,6.5,6.5,6.5,禽肉类,斤,2021/5/5
,,,,,,
鸡胸,7,7.25,7.5,禽肉类,斤,2021/5/5
,,,,,,
鸡翅,10,10.5,11,禽肉类,斤,2021/5/5
,,,,,,
鸡翅中,21,21,21,禽肉类,斤,2021/5/5
,,,,,,
鸡边腿,7,7,7,禽肉类,斤,2021/5/5
,,,,,,
鸡排腿,7.5,7.5,7.5,禽肉类,斤,2021/5/5
,,,,,,
鸡琵琶腿,7.5,7.5,7.5,禽肉类,斤,2021/5/5
,,,,,,
鸡爪,16,16,16,禽肉类,斤,2021/5/5
,,,,,,
鸡头,2,2.25,2.5,禽肉类,斤,2021/5/5
,,,,,,
鸡翅根,9,9,9,禽肉类,斤,2021/5/5
,,,,,,
白条乌鸡（净膛）,13,13,13,禽肉类,斤,2021/5/5
,,,,,,
箱鸡蛋,203,205.5,208,蛋类,斤,2021/5/5
,,,,,,
箱鸡蛋,4.61,4.67,4.73,蛋类,斤,2021/5/5
,,,,,,
鄂、湘、川脐橙,1.5,2.25,3,柑橘类,斤,2021/5/5
,,,,,,
血橙二月红中华红,2,2.5,3,柑橘类,斤,2021/5/5
,,,,,,
沃柑,3,3.5,4,柑橘类,斤,2021/5/5
,,,,,,
芦柑,1.4,1.7,2,柑橘类,斤,2021/5/5
,,,,,,
金桔,5,6,7,柑橘类,斤,2021/5/5
,,,,,,
黄果柑,1.2,1.35,1.5,柑橘类,斤,2021/5/5
,,,,,,
伦晚,2,2.75,3.5,柑橘类,斤,2021/5/5
,,,,,,
油桃,4,6.5,9,桃李杏类,斤,2021/5/5
,,,,,,
蟠桃,12,14,16,桃李杏类,斤,2021/5/5
,,,,,,
水蜜桃,10,13,16,桃李杏类,斤,2021/5/5
,,,,,,
春雪,8,11.5,15,桃李杏类,斤,2021/5/5
,,,,,,
黄油桃,5,7.5,10,桃李杏类,斤,2021/5/5
,,,,,,
黄毛桃,15,16,17,桃李杏类,斤,2021/5/5
,,,,,,
猕猴桃（徐香翠香）,2.5,3,3.5,桃李杏类,斤,2021/5/5
,,,,,,
猕猴桃（海沃德）,2,2.25,2.5,桃李杏类,斤,2021/5/5
,,,,,,
李子,8,10,12,桃李杏类,斤,2021/5/5
,,,,,,
金太阳,8,9,10,桃李杏类,斤,2021/5/5
,,,,,,
凯特杏、白杏,10,10.5,11,桃李杏类,斤,2021/5/5
,,,,,,
无籽小号-大号,1.8,1.9,2,西瓜类,斤,2021/5/5
,,,,,,
麒麟、甜蜜蜜,2.5,2.75,3,西瓜类,斤,2021/5/5
,,,,,,
博阳（系列）,3.5,4,4.5,甜瓜类,斤,2021/5/5
,,,,,,
景甜,3.5,3.75,4,甜瓜类,斤,2021/5/5
,,,,,,
208甜瓜,2.4,2.6,2.8,甜瓜类,斤,2021/5/5
,,,,,,
富士（纸袋Φ70-84）,2,2.4,2.8,苹果类,斤,2021/5/5
,,,,,,
富士（纸+膜袋）,1.8,2,2.2,苹果类,斤,2021/5/5
,,,,,,
富士（纸袋Φ85以上）,2.5,3,3.5,苹果类,斤,2021/5/5
,,,,,,
黄元帅,1.5,1.75,2,苹果类,斤,2021/5/5
,,,,,,
花牛(Φ70-85),1.3,1.95,2.6,苹果类,斤,2021/5/5
,,,,,,
新疆阿克苏（冰糖心）,3,3.5,4,苹果类,斤,2021/5/5
,,,,,,
国光苹果,1.2,1.6,2,苹果类,斤,2021/5/5
,,,,,,
辽宁寒富苹果,1.5,1.75,2,苹果类,斤,2021/5/5
,,,,,,
巨峰葡萄,10,12.5,15,葡萄类,斤,2021/5/5
,,,,,,
红提葡萄,10,11,12,葡萄类,斤,2021/5/5
,,,,,,
玫瑰香葡萄,12,13.5,15,葡萄类,斤,2021/5/5
,,,,,,
克伦生,6,8,10,葡萄类,斤,2021/5/5
,,,,,,
黑提葡萄、夏黑,10,11,12,葡萄类,斤,2021/5/5
,,,,,,
蓝莓葡萄,8,9,10,葡萄类,斤,2021/5/5
,,,,,,
乒乓球葡萄,10,11,12,葡萄类,斤,2021/5/5
,,,,,,
维多利亚葡萄,9,9.5,10,葡萄类,斤,2021/5/5
,,,,,,
郁金香,10,11,12,葡萄类,斤,2021/5/5
,,,,,,
散鸡蛋,4.9,4.9,4.9,蛋类,斤,2021/5/5
,,,,,,
生鸭蛋,5.5,6,6.5,蛋类,斤,2021/5/5
,,,,,,
熟鸭蛋,6.3,6.9,7.5,蛋类,斤,2021/5/5
,,,,,,
松花蛋,6.8,7.4,8,蛋类,斤,2021/5/5
,,,,,,
鹅蛋,12,12.5,13,蛋类,斤,2021/5/5
,,,,,,
鹌鹑蛋,6.8,7.15,7.5,蛋类,斤,2021/5/5
,,,,,,
柴鸡蛋,4.9,7.45,10,蛋类,斤,2021/5/5
,,,,,,
乌鸡蛋,7.5,8,8.5,蛋类,斤,2021/5/5
,,,,,,
鸵鸟蛋,100,110,120,蛋类,斤,2021/5/5
,,,,,,
鸽子蛋,2.3,2.4,2.5,蛋类,斤,2021/5/5
,,,,,,
北豆腐（屉）,1.7,1.7,1.7,豆制品,斤,2021/5/5
,,,,,,
南豆腐（屉）,2,2,2,豆制品,斤,2021/5/5
,,,,,,
白玉北豆腐,4,4,4,豆制品,盒,2021/5/5
,,,,,,
香香北豆腐,3,3,3,豆制品,盒,2021/5/5
,,,,,,
白玉南豆腐,5.5,5.5,5.5,豆制品,盒,2021/5/5
,,,,,,
豆腐丝,5,5,5,豆制品,斤,2021/5/5
,,,,,,
精品豆腐丝,6,6,6,豆制品,袋,2021/5/5
,,,,,,
豆腐皮,5.5,5.5,5.5,豆制品,斤,2021/5/5
,,,,,,
豆腐干,4.5,4.5,4.5,豆制品,斤,2021/5/5
,,,,,,
精品豆腐干,5,5,5,豆制品,袋,2021/5/5
,,,,,,
穿心莲,2,2.25,2.5,水菜,斤,2021/5/6
,,,,,,
木耳菜,3.5,3.75,4,水菜,斤,2021/5/6
,,,,,,
鲤鱼,14,14,14,750g-1000g,斤,2021/5/6
,,,,,,
鲤鱼,14,14,14,>1000g,斤,2021/5/6
,,,,,,
草鱼,14,14.5,15,750g-1000g,斤,2021/5/6
,,,,,,
草鱼,14,14.5,15,>1000g,斤,2021/5/6
,,,,,,
鲫鱼,16,16,16,200g-250g,斤,2021/5/6
,,,,,,
鲫鱼,17,17,17,350g-400g,斤,2021/5/6
,,,,,,
胖头鱼,15,15,15,>2000g,斤,2021/5/6
,,,,,,
武昌鱼,12,12,12,700g左右,斤,2021/5/6
,,,,,,
鲢鱼,5,5.5,6,1000-1500g,斤,2021/5/6
,,,,,,
嘎鱼,24,24.5,25,<100g,斤,2021/5/6
,,,,,,
淡水鲈鱼,22,22,22,活,斤,2021/5/6
,,,,,,
椰青个,6,6.25,6.5,其他类,斤,2021/5/6
,,,,,,
箱装菠萝（上六下六）,1.4,1.6,1.8,其他类,斤,2021/5/6
,,,,,,
国产凤梨,2.8,2.9,3,其他类,斤,2021/5/6
,,,,,,
香水菠萝,3,3.25,3.5,其他类,斤,2021/5/6
,,,,,,
百香果,12,12.5,13,其他类,斤,2021/5/6
,,,,,,
桑葚,3.5,4,4.5,其他类,斤,2021/5/6
,,,,,,
白草莓（日本淡雪）,12,14,16,其他类,斤,2021/5/6
,,,,,,
香水菠萝,3,3.25,3.5,其他类,斤,2021/5/5
,,,,,,
百香果,12,12.5,13,其他类,斤,2021/5/5
,,,,,,
桑葚,3.5,4,4.5,其他类,斤,2021/5/5
,,,,,,
白草莓（日本淡雪）,12,14,16,其他类,斤,2021/5/5
,,,,,,
红颜九九草莓,7,8.5,10,其他类,斤,2021/5/5
,,,,,,
杨梅,13,14.5,16,其他类,斤,2021/5/5
,,,,,,
甜宝(奶油)草莓,4,5.5,7,其他类,斤,2021/5/5
,,,,,,
白条猪（瘦）,13,13,13,猪肉类,斤,2021/5/5
,,,,,,
白条猪（肥）,11.5,11.5,11.5,猪肉类,斤,2021/5/5
,,,,,,
前臀尖（瘦）,12,12.5,13,猪肉类,斤,2021/5/5
,,,,,,
前臀尖（肥）,11,11.5,12,猪肉类,斤,2021/5/5
,,,,,,
后臀尖（瘦）,12,12.5,13,猪肉类,斤,2021/5/5
,,,,,,
后臀尖（肥）,11,11.5,12,猪肉类,斤,2021/5/5
,,,,,,
五花肉（瘦）,16,16.5,17,猪肉类,斤,2021/5/5
,,,,,,
五花肉（肥）,15,15.5,16,猪肉类,斤,2021/5/5
,,,,,,
纯通脊,15,15.5,16,猪肉类,斤,2021/5/5
,,,,,,
通脊,11,12,13,猪肉类,斤,2021/5/5
,,,,,,
纯瘦肉,12,12.5,13,猪肉类,斤,2021/5/5
,,,,,,
前肘,13,13.5,14,猪肉类,斤,2021/5/5
,,,,,,
后肘,11,12,13,猪肉类,斤,2021/5/5
,,,,,,
蒜米,3,3.3,3.6,普通,斤,2021/5/5
,,,,,,
大葱,3,3.5,4,冀苏,斤,2021/5/5
,,,,,,
小葱,1,1.1,1.2,普通,斤,2021/5/5
,,,,,,
蒜苗,1.5,3,4.5,云鲁,斤,2021/5/5
,,,,,,
蒜黄,4.5,4.75,5,冀,斤,2021/5/5
,,,,,,
青蒜,1,1.25,1.5,京,斤,2021/5/5
,,,,,,
平菇,2,2.5,3,小叶,斤,2021/5/5
,,,,,,
香菇,2.5,3.25,4,普通,斤,2021/5/5
,,,,,,
白玉菇,2,2.5,3,普通,斤,2021/5/5
,,,,,,
口蘑,6.5,7.5,8.5,普通,斤,2021/5/5
,,,,,,
杏鲍菇,2,2.4,2.8,普通,斤,2021/5/5
,,,,,,
金针菇,1.5,1.75,2,普通,斤,2021/5/5
,,,,,,
油菜,1,1.1,1.2,水菜,斤,2021/5/5
,,,,,,
小白菜,1.5,1.75,2,水菜,斤,2021/5/5
,,,,,,
油麦菜,3,3.25,3.5,水菜,斤,2021/5/5
,,,,,,
奶白菜,1.3,1.4,1.5,水菜,斤,2021/5/5
,,,,,,
散生菜,2.5,2.75,3,水菜,斤,2021/5/5
,,,,,,
香葱,4,4.25,4.5,水菜,斤,2021/5/5
,,,,,,
茼蒿,3,3.25,3.5,水菜,斤,2021/5/5
,,,,,,
蒿子秆,1.5,1.75,2,水菜,斤,2021/5/5
,,,,,,
凯特杏、白杏,10,10.5,11,桃李杏类,斤,2021/5/6
,,,,,,
无籽小号-大号,1.8,1.9,2,西瓜类,斤,2021/5/6
,,,,,,
麒麟、甜蜜蜜,2.5,2.75,3,西瓜类,斤,2021/5/6
,,,,,,
黑美人,2,2.1,2.2,西瓜类,斤,2021/5/6
,,,,,,
特小风,2,2.3,2.6,西瓜类,斤,2021/5/6
,,,,,,
L600吊秧瓜,3,3.5,4,西瓜类,斤,2021/5/6
,,,,,,
甜王,1.8,2,2.2,西瓜类,斤,2021/5/6
,,,,,,
蜜童,3.3,3.4,3.5,西瓜类,斤,2021/5/6
,,,,,,
墨童西瓜,3.5,3.6,3.7,西瓜类,斤,2021/5/6
,,,,,,
绿宝（p2）,1.8,1.9,2,西瓜类,斤,2021/5/6
,,,,,,
国产香蕉,2,2.4,2.8,香蕉类,斤,2021/5/6
,,,,,,
南美、菲律宾香蕉,2.7,3.35,4,香蕉类,斤,2021/5/6
,,,,,,
泰国香蕉（帝王蕉）,7,7.5,8,香蕉类,斤,2021/5/6
,,,,,,
晓蜜25号,2,2.25,2.5,甜瓜类,斤,2021/5/6
,,,,,,
黄金瓜／金蜜,2,2.25,2.5,甜瓜类,斤,2021/5/6
,,,,,,
玉菇,2,2.25,2.5,甜瓜类,斤,2021/5/6
,,,,,,
网纹,4,4.5,5,甜瓜类,斤,2021/5/6
,,,,,,
长香玉,1.8,2.15,2.5,甜瓜类,斤,2021/5/6
,,,,,,
24白糖罐,2.5,2.75,3,甜瓜类,斤,2021/5/6
,,,,,,
羊角蜜,3,4,5,甜瓜类,斤,2021/5/6
,,,,,,
水萝卜,2,2.25,2.5,水菜,斤,2021/5/5
,,,,,,
樱桃萝卜,2,2.25,2.5,水菜,斤,2021/5/5
,,,,,,
香芹,2,2.25,2.5,水菜,斤,2021/5/5
,,,,,,
菠菜,3,3.25,3.5,水菜,斤,2021/5/5
,,,,,,
苋菜,2.5,2.75,3,水菜,斤,2021/5/5
,,,,,,
菊花菜,0.9,1.1,1.3,水菜,斤,2021/5/5
,,,,,,
青蒜,1.5,1.75,2,水菜,斤,2021/5/5
,,,,,,
盖菜,1.5,1.75,2,水菜,斤,2021/5/5
,,,,,,
芥兰,2,2.25,2.5,水菜,斤,2021/5/5
,,,,,,
菜心,2,2.25,2.5,水菜,斤,2021/5/5
,,,,,,
空心菜,3,3.25,3.5,水菜,斤,2021/5/5
,,,,,,
鸡毛菜,2,2.5,3,水菜,斤,2021/5/5
,,,,,,
荠菜,4,4.5,5,水菜,斤,2021/5/5
,,,,,,
荆芥,2,2.25,2.5,水菜,斤,2021/5/5
,,,,,,
紫苏叶,5,5.25,5.5,水菜,斤,2021/5/5
,,,,,,
豌豆苗,3.5,3.75,4,水菜,斤,2021/5/5
,,,,,,
快菜,0.8,1,1.2,水菜,斤,2021/5/5
,,,,,,
苦菊,3,3.5,4,水菜,斤,2021/5/5
,,,,,,
穿心莲,2,2.25,2.5,水菜,斤,2021/5/5
,,,,,,
木耳菜,3,3.5,4,水菜,斤,2021/5/5
,,,,,,
火龙果,4,5.25,6.5,其他类,斤,2021/5/5
,,,,,,
木瓜,2.8,3,3.2,其他类,斤,2021/5/5
,,,,,,
柿饼,6,7,8,其他类,斤,2021/5/5
,,,,,,
甘蔗,1.2,1.35,1.5,其他类,斤,2021/5/5
,,,,,,
柠檬,3.5,3.75,4,其他类,斤,2021/5/5
,,,,,,
黑枣,5,5.5,6,其他类,斤,2021/5/5
,,,,,,
山楂,4,5,6,其他类,斤,2021/5/5
,,,,,,
姑娘果（灯笼果）,13,13.5,14,其他类,斤,2021/5/5
,,,,,,
鸭梨,1.2,1.35,1.5,梨类,斤,2021/5/5
,,,,,,
雪花梨,1.8,2,2.2,梨类,斤,2021/5/5
,,,,,,
皇冠梨（标箱）,3,3.25,3.5,梨类,斤,2021/5/5
,,,,,,
丰水梨,2,2.5,3,梨类,斤,2021/5/5
,,,,,,
酥梨,1.5,1.75,2,梨类,斤,2021/5/5
,,,,,,
库尔勒香梨,2.5,3.25,4,梨类,斤,2021/5/5
,,,,,,
红香酥梨系列,1.5,1.75,2,梨类,斤,2021/5/5
,,,,,,
红啤梨,3,3.25,3.5,梨类,斤,2021/5/5
,,,,,,
蜜梨,2,2.25,2.5,梨类,斤,2021/5/5
,,,,,,
贵妃梨,1.5,1.75,2,梨类,斤,2021/5/5
,,,,,,
京白梨,2,2.25,2.5,梨类,斤,2021/5/5
,,,,,,
耙耙柑、丑橘,2,2.5,3,柑橘类,斤,2021/5/5
,,,,,,
黄瓜,1.2,1.35,1.5,蒙辽袋鲁,斤,2021/5/5
,,,,,,
黄瓜(鲜干花),1.5,1.75,2,冀,斤,2021/5/5
,,,,,,
小黄瓜,2.5,4,5.5,旱荷兰,斤,2021/5/5
,,,,,,
茄子,1,1.3,1.6,鲁冀,斤,2021/5/5
,,,,,,
长茄,1.6,2,2.4,云冀,斤,2021/5/5
,,,,,,
广茄,2,2.4,2.8,冀一路,斤,2021/5/5
,,,,,,
线茄,2.5,3.25,4,冀,斤,2021/5/5
,,,,,,
吊冬瓜,0.6,0.65,0.7,桂,斤,2021/5/5
,,,,,,
地冬瓜,0.5,0.53,0.55,普通,斤,2021/5/5
,,,,,,
小毛冬瓜,1,1.3,1.6,圆鲁新,斤,2021/5/5
,,,,,,
架豆,2,2.75,3.5,普通,斤,2021/5/5
,,,,,,
豆王,3.5,4,4.5,普通,斤,2021/5/5
,,,,,,
扁豆,3,3.75,4.5,冀鲁聊城,斤,2021/5/5
,,,,,,
豇豆,4,4.5,5,桂京冀,斤,2021/5/5
,,,,,,
白不老,2.5,2.75,3,滇|鲁,斤,2021/5/5
,,,,,,
油豆,4,4.5,5,鲁,斤,2021/5/5
,,,,,,
毛豆,2.9,3.1,3.3,普通,斤,2021/5/5
,,,,,,
豌豆,2.5,4,5.5,普通,斤,2021/5/5
,,,,,,
蚕豆,1.2,1.25,1.3,普通,斤,2021/5/5
,,,,,,
荷兰豆,4.6,4.8,5,冀云,斤,2021/5/5
,,,,,,
花蕾甜瓜,4.5,4.75,5,甜瓜类,斤,2021/5/6
,,,,,,
久红瑞,2.5,2.75,3,甜瓜类,斤,2021/5/6
,,,,,,
绿宝甜瓜,3.5,4.5,5.5,甜瓜类,斤,2021/5/6
,,,,,,
博阳（系列）,3.5,4,4.5,甜瓜类,斤,2021/5/6
,,,,,,
景甜,3.5,3.75,4,甜瓜类,斤,2021/5/6
,,,,,,
208甜瓜,2.4,2.6,2.8,甜瓜类,斤,2021/5/6
,,,,,,
富士（纸袋Φ70-84）,2,2.4,2.8,苹果类,斤,2021/5/6
,,,,,,
富士（纸+膜袋）,1.8,2,2.2,苹果类,斤,2021/5/6
,,,,,,
富士（纸袋Φ85以上）,2.5,3,3.5,苹果类,斤,2021/5/6
,,,,,,
黄元帅,1.5,1.75,2,苹果类,斤,2021/5/6
,,,,,,
花牛(Φ70-85),1.4,2,2.6,苹果类,斤,2021/5/6
,,,,,,
新疆阿克苏（冰糖心）,3,3.5,4,苹果类,斤,2021/5/6
,,,,,,
